,iteration,visit,item_id_list,visitor_id,reward,total_reward,fraction_relevant,percentage_overlap_rating,percentage_overlap_like
12767,1,2767,[ 98 127  64 357 427],276,5,11176,4.03757225433526,40.0,0.0
12768,1,2768,[ 98 127  64 357 427],16,5,11181,4.037919826652221,40.0,0.0
12769,1,2769,[186 237 258  25  50],484,3,11184,4.03754512635379,20.0,40.0
12770,1,2770,[ 56 202  96  64 427],249,5,11189,4.037892457596535,20.0,0.0
12771,1,2771,[197 216 210 508 323],178,2,11191,4.037157287157287,0.0,0.0
12772,1,2772,[ 70 313  95  98 273],551,5,11196,4.037504507753336,0.0,0.0
12773,1,2773,[403 135 546 423 269],268,4,11200,4.037490987743331,0.0,0.0
12774,1,2774,[ 98 127  64 357 427],429,5,11205,4.037837837837838,40.0,0.0
12775,1,2775,[168 186 588 127  11],864,4,11209,4.037824207492795,20.0,0.0
12776,1,2776,[ 96  82 144  69 258],545,3,11212,4.037450486136118,0.0,20.0
12777,1,2777,[ 98 127  64 357 427],889,5,11217,4.037796976241901,40.0,0.0
12778,1,2778,[ 98 127  64 357 427],747,5,11222,4.038143216984527,40.0,0.0
12779,1,2779,[286  12 125  70  28],303,3,11225,4.037769784172662,20.0,0.0
12780,1,2780,[176 181 385 216  56],305,3,11228,4.037396619920892,0.0,20.0
12781,1,2781,[ 25 258 276 237 200],864,5,11233,4.037742631200575,0.0,20.0
12782,1,2782,[742 423 100 588 496],130,4,11237,4.037729069349623,0.0,20.0
12783,1,2783,[288  22  79 135 132],551,5,11242,4.038074712643678,0.0,0.0
12784,1,2784,[ 98 127  64 357 427],276,5,11247,4.038420107719928,40.0,0.0
12785,1,2785,[176  25 172 282  97],632,3,11250,4.038047379755922,0.0,20.0
12786,1,2786,[194 257 234  96 168],293,3,11253,4.037674919268031,0.0,0.0
12787,1,2787,[ 98 127  64 357 427],301,5,11258,4.038020086083214,40.0,0.0
12788,1,2788,[132 187  79 276 179],862,5,11263,4.038365005378272,0.0,0.0
12789,1,2789,[ 98 216  11 111 333],301,4,11267,4.038351254480287,0.0,0.0
12790,1,2790,[135 508  12 179  28],747,5,11272,4.038695807954138,20.0,0.0
12791,1,2791,[ 25 211 179 173 655],286,3,11275,4.038323782234957,0.0,0.0
12792,1,2792,[185  95 195 180 173],913,4,11279,4.0383100608664515,0.0,0.0
12793,1,2793,[300 268 183 405 151],305,2,11281,4.037580529706514,0.0,0.0
12794,1,2794,[210 257   9 182 288],910,3,11284,4.037209302325581,0.0,0.0
12795,1,2795,[ 98 127  64 357 427],903,5,11289,4.03755364806867,40.0,0.0
12796,1,2796,[ 56  71  64  69 678],222,4,11293,4.037540221666071,20.0,0.0
12797,1,2797,[302  82 257 132   8],303,5,11298,4.037884203002144,0.0,0.0
12798,1,2798,[265  98  64  89 215],682,4,11302,4.037870668095748,20.0,0.0
12799,1,2799,[ 98 127  64 357 427],16,5,11307,4.038214285714286,40.0,0.0
12800,1,2800,[546 427  95 423 237],896,3,11310,4.037843627275973,0.0,0.0
12801,1,2801,[276 179 238 302  11],561,5,11315,4.038187009279087,0.0,0.0
12802,1,2802,[ 98 127  64 357 427],435,4,11319,4.038173385658223,40.0,0.0
12803,1,2803,[ 98 127  64 357 427],608,5,11324,4.038516405135521,40.0,0.0
12804,1,2804,[ 98 127  64 357 427],468,5,11329,4.038859180035651,40.0,0.0
12805,1,2805,[483 300 678 568 222],293,2,11331,4.038132573057734,20.0,0.0
12806,1,2806,[ 28 655 210 179 168],846,4,11335,4.038118988243676,0.0,0.0
12807,1,2807,[187  64 151 172 200],1,4,11339,4.038105413105413,20.0,20.0
12808,1,2808,[508 181  98  56 237],606,5,11344,4.038447846208615,0.0,20.0
12809,1,2809,[ 98 127  64 357 427],468,5,11349,4.038790035587189,40.0,0.0
12810,1,2810,[ 98 127  64 357 427],429,5,11354,4.039131981501245,40.0,0.0
12811,1,2811,[117  50 258 118 181],619,5,11359,4.0394736842105265,20.0,60.0
12812,1,2812,[182  98 496 202 216],407,5,11364,4.039815143974405,0.0,0.0
12813,1,2813,[ 98 127  64 357 427],608,5,11369,4.040156361051883,40.0,0.0
12814,1,2814,[ 98 127  64 357 427],903,5,11374,4.040497335701598,40.0,0.0
12815,1,2815,[194 748 117  12 318],487,4,11378,4.040482954545454,20.0,0.0
12816,1,2816,[215 117  98 176 238],222,5,11383,4.040823571175009,0.0,0.0
12817,1,2817,[301 135 269 357 202],514,5,11388,4.041163946061036,0.0,0.0
12818,1,2818,[403 125 546 435  71],727,2,11390,4.04043987229514,0.0,0.0
12819,1,2819,[ 98 127  64 357 427],468,5,11395,4.040780141843972,40.0,0.0
12820,1,2820,[ 98 127  64 357 427],301,5,11400,4.041120170152428,40.0,0.0
12821,1,2821,[ 98 127  64 357 427],305,5,11405,4.041459957476967,40.0,0.0
12822,1,2822,[125  88 328 183  28],682,2,11407,4.04073680481757,0.0,0.0
12823,1,2823,[173 748  28 568  11],110,2,11409,4.040014164305949,0.0,0.0
12824,1,2824,[ 98 127  64 357 427],682,4,11413,4.04,40.0,0.0
12825,1,2825,[385 228 117 357 313],130,5,11418,4.040339702760085,0.0,0.0
12826,1,2826,[ 98 127  64 357 427],773,4,11422,4.040325433321542,40.0,0.0
12827,1,2827,[288  96 182 471 185],682,4,11426,4.0403111739745405,0.0,0.0
12828,1,2828,[ 71  50 289   9 282],592,5,11431,4.040650406504065,20.0,20.0
12829,1,2829,[186  11 153 100 257],363,2,11433,4.039929328621908,0.0,20.0
12830,1,2830,[132 176  89 588 405],293,3,11436,4.039561992228895,0.0,0.0
12831,1,2831,[ 98 127  64 357 427],903,5,11441,4.039901129943503,40.0,0.0
12832,1,2832,[118 176 300  88  69],303,3,11444,4.0395340628309215,0.0,0.0
12833,1,2833,[427 235 238 435  22],542,3,11447,4.039167254763585,0.0,0.0
12834,1,2834,[ 98 127  64 357 427],846,5,11452,4.0395061728395065,40.0,0.0
12835,1,2835,[ 71 196 200  98   8],846,5,11457,4.03984485190409,0.0,0.0
12836,1,2836,[237 125  25 151   9],663,2,11459,4.039125837151921,0.0,0.0
12837,1,2837,[ 98 127  64 357 427],608,5,11464,4.039464411557435,40.0,0.0
12838,1,2838,[ 98 127  64 357 427],682,4,11468,4.03945051074322,40.0,0.0
12839,1,2839,[ 98 127  64 357 427],592,5,11473,4.039788732394366,40.0,0.0
12840,1,2840,[222 187 180 234 185],201,2,11475,4.039070749736008,0.0,0.0
12841,1,2841,[186 151 568 175 546],660,1,11476,4.038001407459536,0.0,0.0
12842,1,2842,[ 98 127  64 357 427],305,5,11481,4.038339781920507,40.0,0.0
12843,1,2843,[588 508   7 313 180],94,5,11486,4.038677918424754,0.0,0.0
12844,1,2844,[ 15  56 153 172 186],305,2,11488,4.037961335676625,0.0,20.0
12845,1,2845,[ 97 204 568  89   4],394,5,11493,4.03829936753338,0.0,0.0
12846,1,2846,[ 98 127  64 357 427],889,5,11498,4.038637161924833,40.0,0.0
12847,1,2847,[235  96 748 742 276],592,3,11501,4.038272471910112,0.0,0.0
12848,1,2848,[ 98 127  64 357 427],293,5,11506,4.038610038610039,40.0,0.0
12849,1,2849,[180  82 228 333 471],682,3,11509,4.0382456140350875,0.0,0.0
12850,1,2850,[ 89 187 257  64 180],178,4,11513,4.038232199228341,20.0,0.0
12851,1,2851,[ 98 127  64 357 427],747,5,11518,4.038569424964937,40.0,0.0
12852,1,2852,[597 403 546 275  69],99,4,11522,4.0385559060637926,0.0,0.0
12853,1,2853,[603  89  70 197   8],661,4,11526,4.0385423966363,0.0,0.0
12854,1,2854,[182 180 194 405 678],889,3,11529,4.038178633975481,0.0,0.0
12855,1,2855,[ 98 127  64 357 427],16,5,11534,4.038515406162465,40.0,0.0
12856,1,2856,[ 98 127  64 357 427],468,5,11539,4.038851942597129,40.0,0.0
12857,1,2857,[423 179 427 216  70],293,3,11542,4.038488453463961,0.0,0.0
12858,1,2858,[328 172   1 185 405],665,4,11546,4.038474991255684,0.0,20.0
12859,1,2859,[546  95 471 200 423],130,4,11550,4.038461538461538,0.0,0.0
12860,1,2860,[588  22 333 427 182],276,5,11555,4.038797623208668,0.0,0.0
12861,1,2861,[ 96 183  28   1  70],747,5,11560,4.039133473095737,0.0,0.0
12862,1,2862,[ 98 127  64 357 427],846,5,11565,4.039469088368844,40.0,0.0
12863,1,2863,[ 98 127  64 357 427],773,4,11569,4.039455307262569,40.0,0.0
12864,1,2864,[ 96 187 508 200 276],880,5,11574,4.03979057591623,0.0,0.0
12865,1,2865,[ 98 127  64 357 427],276,5,11579,4.0401256106071175,40.0,0.0
12866,1,2866,[ 98 127  64 357 427],889,5,11584,4.040460411580049,40.0,0.0
12867,1,2867,[187  88 742 111  64],551,5,11589,4.0407949790794975,20.0,0.0
12868,1,2868,[ 12 194 216 172 385],301,4,11593,4.040780759846636,20.0,20.0
12869,1,2869,[196 125 111 181 191],727,3,11596,4.040418118466899,0.0,20.0
12870,1,2870,[200  25 187 191 176],896,4,11600,4.040404040404041,0.0,0.0
12871,1,2871,[678  95 204 286 215],864,5,11605,4.040738161559888,0.0,0.0
12872,1,2872,[183 143  12 742 301],665,5,11610,4.041072050121824,20.0,0.0
12873,1,2873,[194  56 191 202 186],889,4,11614,4.041057759220599,0.0,0.0
12874,1,2874,[ 98 127  64 357 427],773,4,11618,4.041043478260869,40.0,0.0
12875,1,2875,[  7 132 144  89 172],889,4,11622,4.041029207232267,0.0,20.0
12876,1,2876,[276  79 228 238  69],429,4,11626,4.041014946124435,0.0,0.0
12877,1,2877,[273 100 269   4 237],880,5,11631,4.0413481584433635,0.0,20.0
12878,1,2878,[215  25 186 111 234],293,2,11633,4.040639110802362,0.0,0.0
12879,1,2879,[  8 238 179 180 234],880,5,11638,4.040972222222222,0.0,0.0
12880,1,2880,[ 28 288 204 588 100],250,4,11642,4.040958000694204,0.0,20.0
12881,1,2881,[ 98 127  64 357 427],303,5,11647,4.041290770298404,40.0,0.0
12882,1,2882,[245 125 194  56  28],592,3,11650,4.040929587235518,0.0,0.0
12883,1,2883,[182 181 151  28  15],435,2,11652,4.040221914008322,0.0,20.0
12884,1,2884,[ 98 127  64 357 427],435,4,11656,4.040207972270364,40.0,0.0
12885,1,2885,[ 98 127  64 357 427],903,5,11661,4.04054054054054,40.0,0.0
12886,1,2886,[ 98 127  64 357 427],305,5,11666,4.0408728784205055,40.0,0.0
12887,1,2887,[ 98 127  64 357 427],303,5,11671,4.041204986149585,40.0,0.0
12888,1,2888,[ 98 127  64 357 427],293,5,11676,4.041536863966771,40.0,0.0
12889,1,2889,[597  69 405   8 222],435,2,11678,4.04083044982699,0.0,0.0
12890,1,2890,[200 508 153  96 204],178,3,11681,4.040470425458319,0.0,0.0
12891,1,2891,[ 70 423 235  25 173],484,3,11684,4.040110650069156,0.0,0.0
12892,1,2892,[ 98 127  64 357 427],468,5,11689,4.040442447286554,40.0,0.0
12893,1,2893,[ 98 127  64 357 427],429,5,11694,4.04077401520387,40.0,0.0
12894,1,2894,[180 117  71 435 471],606,5,11699,4.041105354058722,0.0,0.0
12895,1,2895,[268 286 568 294 181],551,4,11703,4.0410911602209945,0.0,20.0
12896,1,2896,[153 318 202   8 323],393,0,11703,4.039696237487056,0.0,0.0
12897,1,2897,[ 98 127  64 357 427],293,5,11708,4.040027605244997,40.0,0.0
12898,1,2898,[ 98 127  64 357 427],913,5,11713,4.040358744394619,40.0,0.0
12899,1,2899,[ 50 742  22 210 294],276,5,11718,4.040689655172414,20.0,20.0
12900,1,2900,[ 98 127  64 357 427],429,5,11723,4.041020337814547,40.0,0.0
12901,1,2901,[ 98 127  64 357 427],293,5,11728,4.041350792556857,40.0,0.0
12902,1,2902,[ 97 245 196 127 191],682,3,11731,4.040992077161557,20.0,0.0
12903,1,2903,[ 98 127  64 357 427],903,5,11736,4.041322314049586,40.0,0.0
12904,1,2904,[238 423 210 228 202],56,4,11740,4.041308089500861,0.0,0.0
12905,1,2905,[161 508   1 273 200],327,2,11742,4.040605643496215,0.0,0.0
12906,1,2906,[273  96 200  69  11],758,4,11746,4.040591675266598,0.0,0.0
12907,1,2907,[ 98 127  64 357 427],16,5,11751,4.040921595598349,40.0,0.0
12908,1,2908,[508  98  12 204  82],896,2,11753,4.040220006875215,20.0,0.0
12909,1,2909,[210 313 185 216  12],551,5,11758,4.040549828178694,20.0,0.0
12910,1,2910,[ 98 127  64 357 427],276,5,11763,4.040879422878736,40.0,0.0
12911,1,2911,[ 98 127  64 357 427],435,4,11767,4.040865384615385,40.0,0.0
12912,1,2912,[258 151 183  12 237],498,3,11770,4.040508067284587,20.0,20.0
12913,1,2913,[195 100 176 210 222],551,5,11775,4.040837336993823,0.0,20.0
12914,1,2914,[172 238 182 471 143],682,2,11777,4.040137221269297,0.0,20.0
12915,1,2915,[135 202 546 200 257],896,2,11779,4.039437585733882,0.0,0.0
12916,1,2916,[  8  50 181 328  96],592,3,11782,4.039081247857387,20.0,40.0
12917,1,2917,[200 427  70 245  98],293,3,11785,4.038725154215216,0.0,0.0
12918,1,2918,[ 98 127  64 357 427],276,5,11790,4.039054470709147,40.0,0.0
12919,1,2919,[546 276 174  28 153],301,3,11793,4.038698630136986,0.0,0.0
12920,1,2920,[ 25 603 357 234 282],864,4,11797,4.038685381718589,0.0,0.0
12921,1,2921,[568  64 483 268   9],886,4,11801,4.038672142368241,40.0,0.0
12922,1,2922,[135 211  50 588 234],747,5,11806,4.039001026342799,20.0,20.0
12923,1,2923,[173 121 204 168  71],291,4,11810,4.038987688098495,0.0,0.0
12924,1,2924,[ 98 127  64 357 427],435,4,11814,4.038974358974359,40.0,0.0
12925,1,2925,[588  11  15 742 294],293,0,11814,4.037593984962406,0.0,0.0
12926,1,2926,[ 98 127  64 357 427],608,5,11819,4.037922787837376,40.0,0.0
12927,1,2927,[ 79 748  12 483 258],393,4,11823,4.037909836065574,40.0,20.0
12928,1,2928,[508 357 288 121 125],910,2,11825,4.03721406623421,0.0,0.0
12929,1,2929,[ 98 127  64 357 427],747,5,11830,4.037542662116041,40.0,0.0
12930,1,2930,[ 96 423 313 143 357],551,4,11834,4.037529853292392,0.0,0.0
12931,1,2931,[228 313 132 238  25],747,3,11837,4.037175989085948,0.0,0.0
12932,1,2932,[ 22 210 289 275 258],201,1,11838,4.036140470508013,0.0,20.0
12933,1,2933,[ 98 127  64 357 427],16,5,11843,4.036468984321745,40.0,0.0
12934,1,2934,[597 111 483 175  70],94,4,11847,4.036456558773424,20.0,0.0
12935,1,2935,[195 228 186  96  64],1,5,11852,4.036784741144414,20.0,0.0
12936,1,2936,[496 210  82 318 273],301,4,11856,4.036772216547497,0.0,0.0
12937,1,2937,[ 98 127  64 357 427],592,5,11861,4.03710006807352,40.0,0.0
12938,1,2938,[357 258 427 588 282],130,5,11866,4.037427696495406,0.0,20.0
12939,1,2939,[ 98 127  64 357 427],293,5,11871,4.0377551020408164,40.0,0.0
12940,1,2940,[238 176 180  71  88],880,4,11875,4.037742264535872,0.0,0.0
12941,1,2941,[475  50 216 286  88],500,3,11878,4.037389530931339,20.0,20.0
12942,1,2942,[ 98 127  64 357 427],16,5,11883,4.037716615698267,40.0,0.0
12943,1,2943,[302 273  69 153  71],293,4,11887,4.037703804347826,0.0,0.0
12944,1,2944,[ 98 127  64 357 427],903,5,11892,4.038030560271647,40.0,0.0
12945,1,2945,[ 98 127  64 357 427],293,5,11897,4.038357094365241,40.0,0.0
12946,1,2946,[ 50 195  64 196 176],222,5,11902,4.038683406854428,40.0,20.0
12947,1,2947,[294 568   8 483 144],592,4,11906,4.0386702849389415,20.0,0.0
12948,1,2948,[238 234 323 182 144],592,4,11910,4.038657171922686,0.0,0.0
12949,1,2949,[ 98 127  64 357 483],592,5,11915,4.038983050847458,60.0,0.0
12950,1,2950,[ 98 127  64 357 483],201,3,11918,4.038630972551678,60.0,0.0
12951,1,2951,[ 71 234   8 275   9],864,4,11922,4.038617886178862,0.0,0.0
12952,1,2952,[ 95 161 435 179 302],889,4,11926,4.03860480866915,0.0,0.0
12953,1,2953,[ 98 127  64 357 427],391,5,11931,4.038930264048748,40.0,0.0
12954,1,2954,[215  11  56 742 568],521,2,11933,4.03824027072758,0.0,0.0
12955,1,2955,[ 98 127  64 357 427],301,5,11938,4.038565629228687,40.0,0.0
12956,1,2956,[ 98 127  64 357 427],608,5,11943,4.038890767669936,40.0,0.0
12957,1,2957,[ 98 127  64 357 427],846,5,11948,4.03921568627451,40.0,0.0
12958,1,2958,[ 98 127  64 357 427],747,5,11953,4.039540385265292,40.0,0.0
12959,1,2959,[191 742 269 235 172],880,4,11957,4.039527027027027,0.0,20.0
12960,1,2960,[ 71  70 238 222 678],727,1,11958,4.0385005065856125,0.0,0.0
12961,1,2961,[ 98 127  64 357 427],592,5,11963,4.038825118163403,40.0,0.0
12962,1,2962,[403 265  25 435  15],293,1,11964,4.037799527505906,0.0,0.0
12963,1,2963,[ 98 127  64 357 427],293,5,11969,4.0381241565452095,40.0,0.0
12964,1,2964,[204 194 405 185  96],429,4,11973,4.038111298482294,0.0,0.0
12965,1,2965,[ 98 127  64 357 427],16,5,11978,4.0384356035064055,40.0,0.0
12966,1,2966,[ 98 127  64 357 427],301,5,11983,4.038759689922481,40.0,0.0
12967,1,2967,[258 322 403 286 161],425,1,11984,4.037735849056604,0.0,20.0
12968,1,2968,[ 98 127  64 357 427],846,5,11989,4.038059952846076,40.0,0.0
12969,1,2969,[237 200 117 179 289],201,3,11992,4.037710437710437,0.0,0.0
12970,1,2970,[ 98 127  64 357 427],468,5,11997,4.0380343318747896,40.0,0.0
12971,1,2971,[ 98 127  64 357 427],16,5,12002,4.03835800807537,40.0,0.0
12972,1,2972,[ 82 234 228  69 180],363,0,12002,4.036999663639421,0.0,0.0
12973,1,2973,[ 98 127  64 357 427],276,5,12007,4.037323470073974,40.0,0.0
12974,1,2974,[135 294 182 181 546],249,2,12009,4.036638655462185,0.0,20.0
12975,1,2975,[ 11 202 588 121 282],303,3,12012,4.036290322580645,0.0,0.0
12976,1,2976,[ 98 127  64 357 427],16,5,12017,4.0366140409808535,40.0,0.0
12977,1,2977,[ 98 127  64 357 427],889,5,12022,4.0369375419744795,40.0,0.0
12978,1,2978,[313 187 222 168 300],838,3,12025,4.036589459550185,0.0,0.0
12979,1,2979,[655  15 202  82 423],429,4,12029,4.036577181208053,0.0,0.0
12980,1,2980,[ 98 127  64 357 427],468,5,12034,4.03690036900369,40.0,0.0
12981,1,2981,[ 95 161 132  69 153],896,3,12037,4.036552649228706,0.0,0.0
12982,1,2982,[ 98 127  64 357 427],435,4,12041,4.036540395574924,40.0,0.0
12983,1,2983,[  8 100 187  70  71],94,5,12046,4.03686327077748,0.0,20.0
12984,1,2984,[ 98 127  64 357 427],301,5,12051,4.037185929648241,40.0,0.0
12985,1,2985,[228   7 161 216 174],301,3,12054,4.036838580040188,0.0,0.0
12986,1,2986,[ 98 127  64 357 427],747,5,12059,4.037161031134918,40.0,0.0
12987,1,2987,[ 98 127  64 357 427],303,5,12064,4.037483266398929,40.0,0.0
12988,1,2988,[ 98 127  64 357 427],846,5,12069,4.037805286048846,40.0,0.0
12989,1,2989,[423 132 276 237 186],222,4,12073,4.037792642140468,0.0,0.0
12990,1,2990,[ 98 127  64 357 427],305,5,12078,4.038114343029087,40.0,0.0
12991,1,2991,[ 98 127  64 357 427],301,5,12083,4.038435828877005,40.0,0.0
12992,1,2992,[ 98 127  64 357 427],305,5,12088,4.038757099899766,40.0,0.0
12993,1,2993,[181 121  97 151 143],94,4,12092,4.03874415497662,0.0,20.0
12994,1,2994,[ 98 127  64 357 427],846,5,12097,4.03906510851419,40.0,0.0
12995,1,2995,[423  70 237  28 197],497,1,12098,4.038050734312416,0.0,0.0
12996,1,2996,[ 98 127  64 357 427],303,5,12103,4.038371705038371,40.0,0.0
12997,1,2997,[ 98 127  64 357 427],301,5,12108,4.038692461641094,40.0,0.0
12998,1,2998,[100 282  50 483 228],747,4,12112,4.038679559853285,40.0,40.0
12999,1,2999,[568 235 210 121  82],94,3,12115,4.038333333333333,0.0,0.0
13000,1,3000,[ 98 127  64 357 427],293,5,12120,4.038653782072642,40.0,0.0
13001,1,3001,[655   4   9 200 235],913,4,12124,4.038640906062625,0.0,0.0
13002,1,3002,[182  71 300  96  79],301,5,12129,4.038961038961039,0.0,0.0
13003,1,3003,[269 475  96   7 195],425,4,12133,4.038948069241012,0.0,0.0
13004,1,3004,[294 191 357 228 117],425,2,12135,4.038269550748752,0.0,0.0
13005,1,3005,[187 288 185  79 211],201,3,12138,4.037924151696607,0.0,0.0
13006,1,3006,[168 475  69  64   8],606,4,12142,4.037911539740605,20.0,0.0
13007,1,3007,[ 98 127  64 357 427],276,5,12147,4.038231382978723,40.0,0.0
13008,1,3008,[  4 195 546 597 153],94,2,12149,4.0375540046527085,0.0,0.0
13009,1,3009,[196 173 117 153 222],606,3,12152,4.037209302325581,0.0,0.0
13010,1,3010,[181 423 282 222 187],880,4,12156,4.037196944536698,0.0,20.0
13011,1,3011,[ 50 273 180  98 235],293,4,12160,4.037184594953519,20.0,20.0
13012,1,3012,[173   9 187 191 546],682,2,12162,4.036508463325589,0.0,0.0
13013,1,3013,[ 98 127  64 357 427],305,5,12167,4.036828135368282,40.0,0.0
13014,1,3014,[ 98 127  64 357 427],747,5,12172,4.037147595356551,40.0,0.0
13015,1,3015,[655 187 597 151 269],592,4,12176,4.037135278514588,0.0,0.0
13016,1,3016,[121 289 302 483 179],303,3,12179,4.036791514749751,20.0,0.0
13017,1,3017,[ 97  95 204 268  22],561,0,12179,4.035453943008615,0.0,0.0
13018,1,3018,[ 98 127  64 357 427],773,4,12183,4.035442199403776,40.0,0.0
13019,1,3019,[ 64 195 168 196  69],551,5,12188,4.035761589403974,20.0,0.0
13020,1,3020,[ 98 127  64 357 427],608,5,12193,4.03608076795763,40.0,0.0
13021,1,3021,[546 117 181  96 135],249,3,12196,4.035737921906023,0.0,20.0
13022,1,3022,[  9  70 195 328 748],592,3,12199,4.035395302679458,0.0,0.0
13023,1,3023,[200  89 121 143 265],551,5,12204,4.035714285714286,0.0,0.0
13024,1,3024,[ 98 127  64 357 427],429,5,12209,4.03603305785124,40.0,0.0
13025,1,3025,[ 98 127  64 357 427],435,4,12213,4.036021150033047,40.0,0.0
13026,1,3026,[ 98 127  64 357 427],913,5,12218,4.036339610175091,40.0,0.0
13027,1,3027,[ 98 127  64 357 427],16,5,12223,4.03665785997358,40.0,0.0
13028,1,3028,[174  12  15 603 127],16,5,12228,4.036975899636844,40.0,0.0
13029,1,3029,[161 117 211 196 237],109,4,12232,4.036963696369637,0.0,0.0
13030,1,3030,[ 98 127  64 357 427],889,5,12237,4.037281425272187,40.0,0.0
13031,1,3031,[ 98 127  64 357 427],747,5,12242,4.037598944591029,40.0,0.0
13032,1,3032,[286   9 179 117  70],327,2,12244,4.036927134849983,0.0,0.0
13033,1,3033,[181   7 257 294  56],606,4,12248,4.036914963744232,0.0,20.0
13034,1,3034,[269 333 222 301 173],747,2,12250,4.036243822075782,0.0,0.0
13035,1,3035,[ 98 127  64 357 427],773,4,12254,4.036231884057971,40.0,0.0
13036,1,3036,[ 98 127  64 357 427],846,5,12259,4.0365492262100755,40.0,0.0
13037,1,3037,[ 98 127  64 357 427],391,5,12264,4.0368663594470044,40.0,0.0
13038,1,3038,[ 98 127  64 357 427],468,5,12269,4.037183283974992,40.0,0.0
13039,1,3039,[ 98 127  64 357 427],429,5,12274,4.0375,40.0,0.0
13040,1,3040,[ 98 127  64 357 427],303,5,12279,4.0378165077277215,40.0,0.0
13041,1,3041,[ 98 127  64 357 427],889,5,12284,4.038132807363577,40.0,0.0
13042,1,3042,[475 175  96 301   4],758,4,12288,4.0381202760433785,0.0,0.0
13043,1,3043,[ 98 127  64 357 427],592,5,12293,4.038436268068331,40.0,0.0
13044,1,3044,[ 98 127  64 357 427],773,4,12297,4.038423645320197,40.0,0.0
13045,1,3045,[ 25 265 423 194 179],514,5,12302,4.038739330269205,0.0,0.0
13046,1,3046,[ 98 127  64 357 427],913,5,12307,4.039054808007877,40.0,0.0
13047,1,3047,[588 168 172 318 275],249,3,12310,4.038713910761155,0.0,20.0
13048,1,3048,[ 98 127  64 357 427],305,5,12315,4.0390291898983275,40.0,0.0
13049,1,3049,[222 273 405 546  50],790,2,12317,4.038360655737705,20.0,20.0
13050,1,3050,[ 98 127  64 357 427],435,4,12321,4.038348082595871,40.0,0.0
13051,1,3051,[ 98 127  64 357 427],301,5,12326,4.038663171690694,40.0,0.0
13052,1,3052,[515  64 234 172 204],425,3,12329,4.0383229610219455,20.0,20.0
13053,1,3053,[435 186 475 471 405],933,2,12331,4.0376555337262605,0.0,0.0
13054,1,3054,[294 237  70 313 153],276,5,12336,4.0379705400982,0.0,0.0
13055,1,3055,[ 28  96  79 597 180],880,4,12340,4.037958115183246,0.0,0.0
13056,1,3056,[ 98 127  64 357 427],608,5,12345,4.038272816486752,40.0,0.0
13057,1,3057,[ 98 127  64 357 427],435,4,12349,4.0382603008502285,40.0,0.0
13058,1,3058,[ 98 127  64 357 427],913,5,12354,4.038574697613599,40.0,0.0
13059,1,3059,[ 98 127  64 357 427],773,4,12358,4.038562091503268,40.0,0.0
13060,1,3060,[427 174  69 132 180],747,5,12363,4.038876184253512,0.0,0.0
13061,1,3061,[ 98 127  64 357 427],303,5,12368,4.0391900718484655,40.0,0.0
13062,1,3062,[  8 268 318   4 265],913,3,12371,4.038850799869409,0.0,0.0
13063,1,3063,[  9 196  64 175 237],201,2,12373,4.038185378590079,20.0,0.0
13064,1,3064,[ 98 127  64 357 427],16,5,12378,4.038499184339315,40.0,0.0
13065,1,3065,[173 111 568 117   4],880,4,12382,4.038486627527724,0.0,0.0
13066,1,3066,[144 257 175  89 135],514,4,12386,4.038474078904467,0.0,0.0
13067,1,3067,[ 98 127  64 357 427],301,5,12391,4.0387874837027375,40.0,0.0
13068,1,3068,[ 98 127  64 357 427],435,4,12395,4.038774845226458,40.0,0.0
13069,1,3069,[318 568 294  71  50],592,4,12399,4.038762214983714,20.0,20.0
13070,1,3070,[ 96 210 161  11  12],177,3,12402,4.038423966134809,20.0,0.0
13071,1,3071,[ 98 127  64 357 427],608,5,12407,4.038736979166667,40.0,0.0
13072,1,3072,[ 71 385 216   1 357],660,0,12407,4.037422713960299,0.0,0.0
13073,1,3073,[204 132 546  11  28],399,1,12408,4.036434612882238,0.0,0.0
13074,1,3074,[ 50 276   4 403 151],864,5,12413,4.036747967479675,20.0,20.0
13075,1,3075,[ 98 127  64 357 427],682,4,12417,4.0367360208062415,40.0,0.0
13076,1,3076,[ 98 127  64 357 427],846,5,12422,4.037049073773155,40.0,0.0
13077,1,3077,[268  82 182 475 265],497,5,12427,4.037361923326835,0.0,0.0
13078,1,3078,[216   9  98   1 179],913,3,12430,4.037025008119519,0.0,0.0
13079,1,3079,[  4 385 173 234 269],268,4,12434,4.037012987012987,0.0,0.0
13080,1,3080,[235 678 216 435 183],303,4,12438,4.0370009737098345,0.0,0.0
13081,1,3081,[597 168  28 179 175],889,3,12441,4.036664503569111,0.0,0.0
13082,1,3082,[ 98 127  64 357 427],747,5,12446,4.036976970483296,40.0,0.0
13083,1,3083,[ 98 127  64 357 427],435,4,12450,4.036964980544747,40.0,0.0
13084,1,3084,[294 168  82 300  70],56,4,12454,4.036952998379254,0.0,0.0
13085,1,3085,[118 385 655  64 508],606,5,12459,4.037265068049255,20.0,0.0
13086,1,3086,[318  89   4   7   9],249,5,12464,4.037576935536119,0.0,0.0
13087,1,3087,[ 98 127  64 357 427],429,5,12469,4.037888601036269,40.0,0.0
13088,1,3088,[ 28 200 179 546 153],561,2,12471,4.037228876659113,0.0,0.0
